id,class_label,instance,action,scene,view,lighting,tier,prompt_opener,prompt,negative_prompt
2927,bird,duck,in flight,an industrial yard,high angle,overcast daylight,hard,a professional photo,"a professional photo of a duck bird in flight in an industrial yard, high angle, overcast daylight. cropped slightly. single main subject, photorealistic color photo, natural colors, realistic texture, sharp focus on subject, no people, no text, no watermark, no logo, no border, no collage, no CGI, no illustration.","text, watermark, logo, caption, signature, border, frame, collage, multiple panels, cartoon, illustration, CGI, 3d render, low-poly, painting, anime, surreal, deformed, duplicate objects, extra limbs, blurry, out of focus, noise, oversaturated, posterized, artifacts, jpeg artifacts"
2765,bird,pigeon,walking,a city park,close-up,sunny afternoon,clean,a high-quality image,"a high-quality image of a pigeon bird walking in a city park, close-up, sunny afternoon. single main subject, photorealistic color photo, natural colors, realistic texture, sharp focus on subject, no people, no text, no watermark, no logo, no border, no collage, no CGI, no illustration.","text, watermark, logo, caption, signature, border, frame, collage, multiple panels, cartoon, illustration, CGI, 3d render, low-poly, painting, anime, surreal, deformed, duplicate objects, extra limbs, blurry, out of focus, noise, oversaturated, posterized, artifacts, jpeg artifacts"
2047,bird,seagull,perched,a quiet residential street,wide shot,nighttime under streetlights,clean,a professional photo,"a professional photo of a seagull bird perched in a quiet residential street, wide shot, nighttime under streetlights. single main subject, photorealistic color photo, natural colors, realistic texture, sharp focus on subject, no people, no text, no watermark, no logo, no border, no collage, no CGI, no illustration.","text, watermark, logo, caption, signature, border, frame, collage, multiple panels, cartoon, illustration, CGI, 3d render, low-poly, painting, anime, surreal, deformed, duplicate objects, extra limbs, blurry, out of focus, noise, oversaturated, posterized, artifacts, jpeg artifacts"
2155,bird,parrot,perched,a city park,low angle,foggy morning,clean,a professional photo,"a professional photo of a parrot bird perched in a city park, low angle, foggy morning. single main subject, photorealistic color photo, natural colors, realistic texture, sharp focus on subject, no people, no text, no watermark, no logo, no border, no collage, no CGI, no illustration.","text, watermark, logo, caption, signature, border, frame, collage, multiple panels, cartoon, illustration, CGI, 3d render, low-poly, painting, anime, surreal, deformed, duplicate objects, extra limbs, blurry, out of focus, noise, oversaturated, posterized, artifacts, jpeg artifacts"
2083,bird,sparrow,perched,a grassy field,3/4 view,golden hour,clean,a professional photo,"a professional photo of a sparrow bird perched in a grassy field, 3/4 view, golden hour. single main subject, photorealistic color photo, natural colors, realistic texture, sharp focus on subject, no people, no text, no watermark, no logo, no border, no collage, no CGI, no illustration.","text, watermark, logo, caption, signature, border, frame, collage, multiple panels, cartoon, illustration, CGI, 3d render, low-poly, painting, anime, surreal, deformed, duplicate objects, extra limbs, blurry, out of focus, noise, oversaturated, posterized, artifacts, jpeg artifacts"
2351,bird,eagle,perched,a parking lot,side profile,overcast daylight,clean,a finely detailed photo,"a finely detailed photo of a eagle bird perched in a parking lot, side profile, overcast daylight. single main subject, photorealistic color photo, natural colors, realistic texture, sharp focus on subject, no people, no text, no watermark, no logo, no border, no collage, no CGI, no illustration.","text, watermark, logo, caption, signature, border, frame, collage, multiple panels, cartoon, illustration, CGI, 3d render, low-poly, painting, anime, surreal, deformed, duplicate objects, extra limbs, blurry, out of focus, noise, oversaturated, posterized, artifacts, jpeg artifacts"
2793,bird,seagull,walking,a wet roadway after rain,3/4 view,backlit rim light,clean,a high-quality image,"a high-quality image of a seagull bird walking in a wet roadway after rain, 3/4 view, backlit rim light. single main subject, photorealistic color photo, natural colors, realistic texture, sharp focus on subject, no people, no text, no watermark, no logo, no border, no collage, no CGI, no illustration.","text, watermark, logo, caption, signature, border, frame, collage, multiple panels, cartoon, illustration, CGI, 3d render, low-poly, painting, anime, surreal, deformed, duplicate objects, extra limbs, blurry, out of focus, noise, oversaturated, posterized, artifacts, jpeg artifacts"
2549,bird,sparrow,in flight,a countryside road,slightly off-center framing,nighttime under streetlights,clean,a finely detailed photo,"a finely detailed photo of a sparrow bird in flight in a countryside road, slightly off-center framing, nighttime under streetlights. single main subject, photorealistic color photo, natural colors, realistic texture, sharp focus on subject, no people, no text, no watermark, no logo, no border, no collage, no CGI, no illustration.","text, watermark, logo, caption, signature, border, frame, collage, multiple panels, cartoon, illustration, CGI, 3d render, low-poly, painting, anime, surreal, deformed, duplicate objects, extra limbs, blurry, out of focus, noise, oversaturated, posterized, artifacts, jpeg artifacts"
2836,bird,duck,in flight,an industrial yard,slightly off-center framing,nighttime under streetlights,hard,a detailed photograph,"a detailed photograph of a duck bird in flight in an industrial yard, slightly off-center framing, nighttime under streetlights. slight motion blur. single main subject, photorealistic color photo, natural colors, realistic texture, sharp focus on subject, no people, no text, no watermark, no logo, no border, no collage, no CGI, no illustration.","text, watermark, logo, caption, signature, border, frame, collage, multiple panels, cartoon, illustration, CGI, 3d render, low-poly, painting, anime, surreal, deformed, duplicate objects, extra limbs, blurry, out of focus, noise, oversaturated, posterized, artifacts, jpeg artifacts"
2484,bird,parrot,in flight,a grassy field,close-up,foggy morning,clean,a finely detailed photo,"a finely detailed photo of a parrot bird in flight in a grassy field, close-up, foggy morning. single main subject, photorealistic color photo, natural colors, realistic texture, sharp focus on subject, no people, no text, no watermark, no logo, no border, no collage, no CGI, no illustration.","text, watermark, logo, caption, signature, border, frame, collage, multiple panels, cartoon, illustration, CGI, 3d render, low-poly, painting, anime, surreal, deformed, duplicate objects, extra limbs, blurry, out of focus, noise, oversaturated, posterized, artifacts, jpeg artifacts"
2157,bird,eagle,standing,a lakeside shore,3/4 view,foggy morning,clean,a professional photo,"a professional photo of a eagle bird standing in a lakeside shore, 3/4 view, foggy morning. single main subject, photorealistic color photo, natural colors, realistic texture, sharp focus on subject, no people, no text, no watermark, no logo, no border, no collage, no CGI, no illustration.","text, watermark, logo, caption, signature, border, frame, collage, multiple panels, cartoon, illustration, CGI, 3d render, low-poly, painting, anime, surreal, deformed, duplicate objects, extra limbs, blurry, out of focus, noise, oversaturated, posterized, artifacts, jpeg artifacts"
2393,bird,duck,in flight,a quiet residential street,3/4 view,overcast daylight,clean,a high-quality image,"a high-quality image of a duck bird in flight in a quiet residential street, 3/4 view, overcast daylight. single main subject, photorealistic color photo, natural colors, realistic texture, sharp focus on subject, no people, no text, no watermark, no logo, no border, no collage, no CGI, no illustration.","text, watermark, logo, caption, signature, border, frame, collage, multiple panels, cartoon, illustration, CGI, 3d render, low-poly, painting, anime, surreal, deformed, duplicate objects, extra limbs, blurry, out of focus, noise, oversaturated, posterized, artifacts, jpeg artifacts"
2791,bird,sparrow,perched,a forest clearing,front view,foggy morning,clean,an ultra-realistic rendering,"an ultra-realistic rendering of a sparrow bird perched in a forest clearing, front view, foggy morning. single main subject, photorealistic color photo, natural colors, realistic texture, sharp focus on subject, no people, no text, no watermark, no logo, no border, no collage, no CGI, no illustration.","text, watermark, logo, caption, signature, border, frame, collage, multiple panels, cartoon, illustration, CGI, 3d render, low-poly, painting, anime, surreal, deformed, duplicate objects, extra limbs, blurry, out of focus, noise, oversaturated, posterized, artifacts, jpeg artifacts"
2480,bird,pigeon,perched,a countryside road,front view,backlit rim light,clean,a high-quality image,"a high-quality image of a pigeon bird perched in a countryside road, front view, backlit rim light. single main subject, photorealistic color photo, natural colors, realistic texture, sharp focus on subject, no people, no text, no watermark, no logo, no border, no collage, no CGI, no illustration.","text, watermark, logo, caption, signature, border, frame, collage, multiple panels, cartoon, illustration, CGI, 3d render, low-poly, painting, anime, surreal, deformed, duplicate objects, extra limbs, blurry, out of focus, noise, oversaturated, posterized, artifacts, jpeg artifacts"
2991,bird,duck,standing,a parking lot,3/4 view,overcast daylight,hard,a photorealistic color photo,"a photorealistic color photo of a duck bird standing in a parking lot, 3/4 view, overcast daylight. slight motion blur. single main subject, photorealistic color photo, natural colors, realistic texture, sharp focus on subject, no people, no text, no watermark, no logo, no border, no collage, no CGI, no illustration.","text, watermark, logo, caption, signature, border, frame, collage, multiple panels, cartoon, illustration, CGI, 3d render, low-poly, painting, anime, surreal, deformed, duplicate objects, extra limbs, blurry, out of focus, noise, oversaturated, posterized, artifacts, jpeg artifacts"
2880,bird,parrot,perched,a sandy beach,distant subject in the background,overcast daylight,hard,a finely detailed photo,"a finely detailed photo of a parrot bird perched in a sandy beach, distant subject in the background, overcast daylight. busy background but still one main subject. single main subject, photorealistic color photo, natural colors, realistic texture, sharp focus on subject, no people, no text, no watermark, no logo, no border, no collage, no CGI, no illustration.","text, watermark, logo, caption, signature, border, frame, collage, multiple panels, cartoon, illustration, CGI, 3d render, low-poly, painting, anime, surreal, deformed, duplicate objects, extra limbs, blurry, out of focus, noise, oversaturated, posterized, artifacts, jpeg artifacts"
2604,bird,eagle,walking,a countryside road,side profile,nighttime under streetlights,clean,a finely detailed photo,"a finely detailed photo of a eagle bird walking in a countryside road, side profile, nighttime under streetlights. single main subject, photorealistic color photo, natural colors, realistic texture, sharp focus on subject, no people, no text, no watermark, no logo, no border, no collage, no CGI, no illustration.","text, watermark, logo, caption, signature, border, frame, collage, multiple panels, cartoon, illustration, CGI, 3d render, low-poly, painting, anime, surreal, deformed, duplicate objects, extra limbs, blurry, out of focus, noise, oversaturated, posterized, artifacts, jpeg artifacts"
2575,bird,pigeon,standing,a wet roadway after rain,3/4 view,backlit rim light,clean,a photorealistic color photo,"a photorealistic color photo of a pigeon bird standing in a wet roadway after rain, 3/4 view, backlit rim light. single main subject, photorealistic color photo, natural colors, realistic texture, sharp focus on subject, no people, no text, no watermark, no logo, no border, no collage, no CGI, no illustration.","text, watermark, logo, caption, signature, border, frame, collage, multiple panels, cartoon, illustration, CGI, 3d render, low-poly, painting, anime, surreal, deformed, duplicate objects, extra limbs, blurry, out of focus, noise, oversaturated, posterized, artifacts, jpeg artifacts"
2278,bird,eagle,standing,a parking lot,high angle,rainy with wet reflections,clean,a professional photo,"a professional photo of a eagle bird standing in a parking lot, high angle, rainy with wet reflections. single main subject, photorealistic color photo, natural colors, realistic texture, sharp focus on subject, no people, no text, no watermark, no logo, no border, no collage, no CGI, no illustration.","text, watermark, logo, caption, signature, border, frame, collage, multiple panels, cartoon, illustration, CGI, 3d render, low-poly, painting, anime, surreal, deformed, duplicate objects, extra limbs, blurry, out of focus, noise, oversaturated, posterized, artifacts, jpeg artifacts"
2180,bird,parrot,standing,an industrial yard,low angle,backlit rim light,clean,a finely detailed photo,"a finely detailed photo of a parrot bird standing in an industrial yard, low angle, backlit rim light. single main subject, photorealistic color photo, natural colors, realistic texture, sharp focus on subject, no people, no text, no watermark, no logo, no border, no collage, no CGI, no illustration.","text, watermark, logo, caption, signature, border, frame, collage, multiple panels, cartoon, illustration, CGI, 3d render, low-poly, painting, anime, surreal, deformed, duplicate objects, extra limbs, blurry, out of focus, noise, oversaturated, posterized, artifacts, jpeg artifacts"
2394,bird,seagull,walking,an industrial yard,front view,backlit rim light,clean,a photorealistic color photo,"a photorealistic color photo of a seagull bird walking in an industrial yard, front view, backlit rim light. single main subject, photorealistic color photo, natural colors, realistic texture, sharp focus on subject, no people, no text, no watermark, no logo, no border, no collage, no CGI, no illustration.","text, watermark, logo, caption, signature, border, frame, collage, multiple panels, cartoon, illustration, CGI, 3d render, low-poly, painting, anime, surreal, deformed, duplicate objects, extra limbs, blurry, out of focus, noise, oversaturated, posterized, artifacts, jpeg artifacts"
2856,bird,duck,in flight,a lakeside shore,wide shot,sunny afternoon,hard,a high-quality image,"a high-quality image of a duck bird in flight in a lakeside shore, wide shot, sunny afternoon. busy background but still one main subject. single main subject, photorealistic color photo, natural colors, realistic texture, sharp focus on subject, no people, no text, no watermark, no logo, no border, no collage, no CGI, no illustration.","text, watermark, logo, caption, signature, border, frame, collage, multiple panels, cartoon, illustration, CGI, 3d render, low-poly, painting, anime, surreal, deformed, duplicate objects, extra limbs, blurry, out of focus, noise, oversaturated, posterized, artifacts, jpeg artifacts"
2259,bird,duck,walking,a parking lot,front view,golden hour,clean,a professional photo,"a professional photo of a duck bird walking in a parking lot, front view, golden hour. single main subject, photorealistic color photo, natural colors, realistic texture, sharp focus on subject, no people, no text, no watermark, no logo, no border, no collage, no CGI, no illustration.","text, watermark, logo, caption, signature, border, frame, collage, multiple panels, cartoon, illustration, CGI, 3d render, low-poly, painting, anime, surreal, deformed, duplicate objects, extra limbs, blurry, out of focus, noise, oversaturated, posterized, artifacts, jpeg artifacts"
2789,bird,eagle,perched,a countryside road,low angle,indoor soft window light,clean,an ultra-realistic rendering,"an ultra-realistic rendering of a eagle bird perched in a countryside road, low angle, indoor soft window light. single main subject, photorealistic color photo, natural colors, realistic texture, sharp focus on subject, no people, no text, no watermark, no logo, no border, no collage, no CGI, no illustration.","text, watermark, logo, caption, signature, border, frame, collage, multiple panels, cartoon, illustration, CGI, 3d render, low-poly, painting, anime, surreal, deformed, duplicate objects, extra limbs, blurry, out of focus, noise, oversaturated, posterized, artifacts, jpeg artifacts"
2451,bird,seagull,standing,a sandy beach,high angle,golden hour,clean,a photorealistic color photo,"a photorealistic color photo of a seagull bird standing in a sandy beach, high angle, golden hour. single main subject, photorealistic color photo, natural colors, realistic texture, sharp focus on subject, no people, no text, no watermark, no logo, no border, no collage, no CGI, no illustration.","text, watermark, logo, caption, signature, border, frame, collage, multiple panels, cartoon, illustration, CGI, 3d render, low-poly, painting, anime, surreal, deformed, duplicate objects, extra limbs, blurry, out of focus, noise, oversaturated, posterized, artifacts, jpeg artifacts"
2749,bird,eagle,perched,a sandy beach,low angle,backlit rim light,clean,a high-quality image,"a high-quality image of a eagle bird perched in a sandy beach, low angle, backlit rim light. single main subject, photorealistic color photo, natural colors, realistic texture, sharp focus on subject, no people, no text, no watermark, no logo, no border, no collage, no CGI, no illustration.","text, watermark, logo, caption, signature, border, frame, collage, multiple panels, cartoon, illustration, CGI, 3d render, low-poly, painting, anime, surreal, deformed, duplicate objects, extra limbs, blurry, out of focus, noise, oversaturated, posterized, artifacts, jpeg artifacts"
2075,bird,seagull,perched,a countryside road,side profile,golden hour,clean,a photorealistic color photo,"a photorealistic color photo of a seagull bird perched in a countryside road, side profile, golden hour. single main subject, photorealistic color photo, natural colors, realistic texture, sharp focus on subject, no people, no text, no watermark, no logo, no border, no collage, no CGI, no illustration.","text, watermark, logo, caption, signature, border, frame, collage, multiple panels, cartoon, illustration, CGI, 3d render, low-poly, painting, anime, surreal, deformed, duplicate objects, extra limbs, blurry, out of focus, noise, oversaturated, posterized, artifacts, jpeg artifacts"
2622,bird,parrot,perched,a wet roadway after rain,high angle,backlit rim light,clean,a finely detailed photo,"a finely detailed photo of a parrot bird perched in a wet roadway after rain, high angle, backlit rim light. single main subject, photorealistic color photo, natural colors, realistic texture, sharp focus on subject, no people, no text, no watermark, no logo, no border, no collage, no CGI, no illustration.","text, watermark, logo, caption, signature, border, frame, collage, multiple panels, cartoon, illustration, CGI, 3d render, low-poly, painting, anime, surreal, deformed, duplicate objects, extra limbs, blurry, out of focus, noise, oversaturated, posterized, artifacts, jpeg artifacts"
2159,bird,parrot,in flight,a quiet residential street,slightly off-center framing,sunny afternoon,clean,a high-quality image,"a high-quality image of a parrot bird in flight in a quiet residential street, slightly off-center framing, sunny afternoon. single main subject, photorealistic color photo, natural colors, realistic texture, sharp focus on subject, no people, no text, no watermark, no logo, no border, no collage, no CGI, no illustration.","text, watermark, logo, caption, signature, border, frame, collage, multiple panels, cartoon, illustration, CGI, 3d render, low-poly, painting, anime, surreal, deformed, duplicate objects, extra limbs, blurry, out of focus, noise, oversaturated, posterized, artifacts, jpeg artifacts"
2945,bird,duck,standing,a quiet residential street,low angle,golden hour,hard,a detailed photograph,"a detailed photograph of a duck bird standing in a quiet residential street, low angle, golden hour. busy background but still one main subject. single main subject, photorealistic color photo, natural colors, realistic texture, sharp focus on subject, no people, no text, no watermark, no logo, no border, no collage, no CGI, no illustration.","text, watermark, logo, caption, signature, border, frame, collage, multiple panels, cartoon, illustration, CGI, 3d render, low-poly, painting, anime, surreal, deformed, duplicate objects, extra limbs, blurry, out of focus, noise, oversaturated, posterized, artifacts, jpeg artifacts"
2462,bird,sparrow,standing,a sandy beach,side profile,golden hour,clean,a photorealistic color photo,"a photorealistic color photo of a sparrow bird standing in a sandy beach, side profile, golden hour. single main subject, photorealistic color photo, natural colors, realistic texture, sharp focus on subject, no people, no text, no watermark, no logo, no border, no collage, no CGI, no illustration.","text, watermark, logo, caption, signature, border, frame, collage, multiple panels, cartoon, illustration, CGI, 3d render, low-poly, painting, anime, surreal, deformed, duplicate objects, extra limbs, blurry, out of focus, noise, oversaturated, posterized, artifacts, jpeg artifacts"
2153,bird,seagull,perched,a countryside road,front view,foggy morning,clean,a photorealistic color photo,"a photorealistic color photo of a seagull bird perched in a countryside road, front view, foggy morning. single main subject, photorealistic color photo, natural colors, realistic texture, sharp focus on subject, no people, no text, no watermark, no logo, no border, no collage, no CGI, no illustration.","text, watermark, logo, caption, signature, border, frame, collage, multiple panels, cartoon, illustration, CGI, 3d render, low-poly, painting, anime, surreal, deformed, duplicate objects, extra limbs, blurry, out of focus, noise, oversaturated, posterized, artifacts, jpeg artifacts"
2250,bird,sparrow,walking,an industrial yard,side profile,golden hour,clean,a finely detailed photo,"a finely detailed photo of a sparrow bird walking in an industrial yard, side profile, golden hour. single main subject, photorealistic color photo, natural colors, realistic texture, sharp focus on subject, no people, no text, no watermark, no logo, no border, no collage, no CGI, no illustration.","text, watermark, logo, caption, signature, border, frame, collage, multiple panels, cartoon, illustration, CGI, 3d render, low-poly, painting, anime, surreal, deformed, duplicate objects, extra limbs, blurry, out of focus, noise, oversaturated, posterized, artifacts, jpeg artifacts"
2027,bird,pigeon,standing,a wet roadway after rain,slightly off-center framing,nighttime under streetlights,clean,a high-quality image,"a high-quality image of a pigeon bird standing in a wet roadway after rain, slightly off-center framing, nighttime under streetlights. single main subject, photorealistic color photo, natural colors, realistic texture, sharp focus on subject, no people, no text, no watermark, no logo, no border, no collage, no CGI, no illustration.","text, watermark, logo, caption, signature, border, frame, collage, multiple panels, cartoon, illustration, CGI, 3d render, low-poly, painting, anime, surreal, deformed, duplicate objects, extra limbs, blurry, out of focus, noise, oversaturated, posterized, artifacts, jpeg artifacts"
2183,bird,parrot,walking,a sandy beach,side profile,indoor soft window light,clean,a detailed photograph,"a detailed photograph of a parrot bird walking in a sandy beach, side profile, indoor soft window light. single main subject, photorealistic color photo, natural colors, realistic texture, sharp focus on subject, no people, no text, no watermark, no logo, no border, no collage, no CGI, no illustration.","text, watermark, logo, caption, signature, border, frame, collage, multiple panels, cartoon, illustration, CGI, 3d render, low-poly, painting, anime, surreal, deformed, duplicate objects, extra limbs, blurry, out of focus, noise, oversaturated, posterized, artifacts, jpeg artifacts"
2458,bird,seagull,standing,a gravel lot,low angle,nighttime under streetlights,clean,a photorealistic color photo,"a photorealistic color photo of a seagull bird standing in a gravel lot, low angle, nighttime under streetlights. single main subject, photorealistic color photo, natural colors, realistic texture, sharp focus on subject, no people, no text, no watermark, no logo, no border, no collage, no CGI, no illustration.","text, watermark, logo, caption, signature, border, frame, collage, multiple panels, cartoon, illustration, CGI, 3d render, low-poly, painting, anime, surreal, deformed, duplicate objects, extra limbs, blurry, out of focus, noise, oversaturated, posterized, artifacts, jpeg artifacts"
2799,bird,eagle,standing,a parking lot,wide shot,rainy with wet reflections,clean,a high-quality image,"a high-quality image of a eagle bird standing in a parking lot, wide shot, rainy with wet reflections. single main subject, photorealistic color photo, natural colors, realistic texture, sharp focus on subject, no people, no text, no watermark, no logo, no border, no collage, no CGI, no illustration.","text, watermark, logo, caption, signature, border, frame, collage, multiple panels, cartoon, illustration, CGI, 3d render, low-poly, painting, anime, surreal, deformed, duplicate objects, extra limbs, blurry, out of focus, noise, oversaturated, posterized, artifacts, jpeg artifacts"
2168,bird,seagull,walking,an urban street,slightly off-center framing,rainy with wet reflections,clean,a finely detailed photo,"a finely detailed photo of a seagull bird walking in an urban street, slightly off-center framing, rainy with wet reflections. single main subject, photorealistic color photo, natural colors, realistic texture, sharp focus on subject, no people, no text, no watermark, no logo, no border, no collage, no CGI, no illustration.","text, watermark, logo, caption, signature, border, frame, collage, multiple panels, cartoon, illustration, CGI, 3d render, low-poly, painting, anime, surreal, deformed, duplicate objects, extra limbs, blurry, out of focus, noise, oversaturated, posterized, artifacts, jpeg artifacts"
2149,bird,sparrow,standing,a city park,slightly off-center framing,indoor soft window light,clean,a high-quality image,"a high-quality image of a sparrow bird standing in a city park, slightly off-center framing, indoor soft window light. single main subject, photorealistic color photo, natural colors, realistic texture, sharp focus on subject, no people, no text, no watermark, no logo, no border, no collage, no CGI, no illustration.","text, watermark, logo, caption, signature, border, frame, collage, multiple panels, cartoon, illustration, CGI, 3d render, low-poly, painting, anime, surreal, deformed, duplicate objects, extra limbs, blurry, out of focus, noise, oversaturated, posterized, artifacts, jpeg artifacts"
2770,bird,sparrow,perched,a forest clearing,wide shot,indoor soft window light,clean,a professional photo,"a professional photo of a sparrow bird perched in a forest clearing, wide shot, indoor soft window light. single main subject, photorealistic color photo, natural colors, realistic texture, sharp focus on subject, no people, no text, no watermark, no logo, no border, no collage, no CGI, no illustration.","text, watermark, logo, caption, signature, border, frame, collage, multiple panels, cartoon, illustration, CGI, 3d render, low-poly, painting, anime, surreal, deformed, duplicate objects, extra limbs, blurry, out of focus, noise, oversaturated, posterized, artifacts, jpeg artifacts"
2184,bird,duck,perched,a gravel lot,side profile,nighttime under streetlights,clean,a professional photo,"a professional photo of a duck bird perched in a gravel lot, side profile, nighttime under streetlights. single main subject, photorealistic color photo, natural colors, realistic texture, sharp focus on subject, no people, no text, no watermark, no logo, no border, no collage, no CGI, no illustration.","text, watermark, logo, caption, signature, border, frame, collage, multiple panels, cartoon, illustration, CGI, 3d render, low-poly, painting, anime, surreal, deformed, duplicate objects, extra limbs, blurry, out of focus, noise, oversaturated, posterized, artifacts, jpeg artifacts"
2647,bird,duck,perched,a gravel lot,wide shot,sunny afternoon,clean,a photorealistic color photo,"a photorealistic color photo of a duck bird perched in a gravel lot, wide shot, sunny afternoon. single main subject, photorealistic color photo, natural colors, realistic texture, sharp focus on subject, no people, no text, no watermark, no logo, no border, no collage, no CGI, no illustration.","text, watermark, logo, caption, signature, border, frame, collage, multiple panels, cartoon, illustration, CGI, 3d render, low-poly, painting, anime, surreal, deformed, duplicate objects, extra limbs, blurry, out of focus, noise, oversaturated, posterized, artifacts, jpeg artifacts"
2252,bird,sparrow,walking,a quiet residential street,slightly off-center framing,overcast daylight,clean,a photorealistic color photo,"a photorealistic color photo of a sparrow bird walking in a quiet residential street, slightly off-center framing, overcast daylight. single main subject, photorealistic color photo, natural colors, realistic texture, sharp focus on subject, no people, no text, no watermark, no logo, no border, no collage, no CGI, no illustration.","text, watermark, logo, caption, signature, border, frame, collage, multiple panels, cartoon, illustration, CGI, 3d render, low-poly, painting, anime, surreal, deformed, duplicate objects, extra limbs, blurry, out of focus, noise, oversaturated, posterized, artifacts, jpeg artifacts"
2496,bird,sparrow,standing,a forest clearing,front view,overcast daylight,clean,a photorealistic color photo,"a photorealistic color photo of a sparrow bird standing in a forest clearing, front view, overcast daylight. single main subject, photorealistic color photo, natural colors, realistic texture, sharp focus on subject, no people, no text, no watermark, no logo, no border, no collage, no CGI, no illustration.","text, watermark, logo, caption, signature, border, frame, collage, multiple panels, cartoon, illustration, CGI, 3d render, low-poly, painting, anime, surreal, deformed, duplicate objects, extra limbs, blurry, out of focus, noise, oversaturated, posterized, artifacts, jpeg artifacts"
2225,bird,eagle,walking,a quiet residential street,low angle,foggy morning,clean,a finely detailed photo,"a finely detailed photo of a eagle bird walking in a quiet residential street, low angle, foggy morning. single main subject, photorealistic color photo, natural colors, realistic texture, sharp focus on subject, no people, no text, no watermark, no logo, no border, no collage, no CGI, no illustration.","text, watermark, logo, caption, signature, border, frame, collage, multiple panels, cartoon, illustration, CGI, 3d render, low-poly, painting, anime, surreal, deformed, duplicate objects, extra limbs, blurry, out of focus, noise, oversaturated, posterized, artifacts, jpeg artifacts"
2137,bird,pigeon,perched,an industrial yard,wide shot,indoor soft window light,clean,a high-quality image,"a high-quality image of a pigeon bird perched in an industrial yard, wide shot, indoor soft window light. single main subject, photorealistic color photo, natural colors, realistic texture, sharp focus on subject, no people, no text, no watermark, no logo, no border, no collage, no CGI, no illustration.","text, watermark, logo, caption, signature, border, frame, collage, multiple panels, cartoon, illustration, CGI, 3d render, low-poly, painting, anime, surreal, deformed, duplicate objects, extra limbs, blurry, out of focus, noise, oversaturated, posterized, artifacts, jpeg artifacts"
2497,bird,sparrow,walking,a lakeside shore,side profile,foggy morning,clean,a detailed photograph,"a detailed photograph of a sparrow bird walking in a lakeside shore, side profile, foggy morning. single main subject, photorealistic color photo, natural colors, realistic texture, sharp focus on subject, no people, no text, no watermark, no logo, no border, no collage, no CGI, no illustration.","text, watermark, logo, caption, signature, border, frame, collage, multiple panels, cartoon, illustration, CGI, 3d render, low-poly, painting, anime, surreal, deformed, duplicate objects, extra limbs, blurry, out of focus, noise, oversaturated, posterized, artifacts, jpeg artifacts"
2485,bird,sparrow,perched,an industrial yard,front view,sunny afternoon,clean,a photorealistic color photo,"a photorealistic color photo of a sparrow bird perched in an industrial yard, front view, sunny afternoon. single main subject, photorealistic color photo, natural colors, realistic texture, sharp focus on subject, no people, no text, no watermark, no logo, no border, no collage, no CGI, no illustration.","text, watermark, logo, caption, signature, border, frame, collage, multiple panels, cartoon, illustration, CGI, 3d render, low-poly, painting, anime, surreal, deformed, duplicate objects, extra limbs, blurry, out of focus, noise, oversaturated, posterized, artifacts, jpeg artifacts"
2664,bird,parrot,in flight,a suburban neighborhood,low angle,sunny afternoon,clean,an ultra-realistic rendering,"an ultra-realistic rendering of a parrot bird in flight in a suburban neighborhood, low angle, sunny afternoon. single main subject, photorealistic color photo, natural colors, realistic texture, sharp focus on subject, no people, no text, no watermark, no logo, no border, no collage, no CGI, no illustration.","text, watermark, logo, caption, signature, border, frame, collage, multiple panels, cartoon, illustration, CGI, 3d render, low-poly, painting, anime, surreal, deformed, duplicate objects, extra limbs, blurry, out of focus, noise, oversaturated, posterized, artifacts, jpeg artifacts"
2068,bird,seagull,perched,a city park,low angle,nighttime under streetlights,clean,a professional photo,"a professional photo of a seagull bird perched in a city park, low angle, nighttime under streetlights. single main subject, photorealistic color photo, natural colors, realistic texture, sharp focus on subject, no people, no text, no watermark, no logo, no border, no collage, no CGI, no illustration.","text, watermark, logo, caption, signature, border, frame, collage, multiple panels, cartoon, illustration, CGI, 3d render, low-poly, painting, anime, surreal, deformed, duplicate objects, extra limbs, blurry, out of focus, noise, oversaturated, posterized, artifacts, jpeg artifacts"
2886,bird,duck,walking,a city park,3/4 view,sunny afternoon,hard,a finely detailed photo,"a finely detailed photo of a duck bird walking in a city park, 3/4 view, sunny afternoon. cropped slightly. single main subject, photorealistic color photo, natural colors, realistic texture, sharp focus on subject, no people, no text, no watermark, no logo, no border, no collage, no CGI, no illustration.","text, watermark, logo, caption, signature, border, frame, collage, multiple panels, cartoon, illustration, CGI, 3d render, low-poly, painting, anime, surreal, deformed, duplicate objects, extra limbs, blurry, out of focus, noise, oversaturated, posterized, artifacts, jpeg artifacts"
2921,bird,parrot,walking,a countryside road,side profile,sunny afternoon,hard,a professional photo,"a professional photo of a parrot bird walking in a countryside road, side profile, sunny afternoon. in the distance. single main subject, photorealistic color photo, natural colors, realistic texture, sharp focus on subject, no people, no text, no watermark, no logo, no border, no collage, no CGI, no illustration.","text, watermark, logo, caption, signature, border, frame, collage, multiple panels, cartoon, illustration, CGI, 3d render, low-poly, painting, anime, surreal, deformed, duplicate objects, extra limbs, blurry, out of focus, noise, oversaturated, posterized, artifacts, jpeg artifacts"
